player_id,name,team,position,total_points,price,points_per_price,popularity_pct,stats_url
2804,Borisław Rupanow,Górnik Zabrze,Napastnik,6,1.7,3.53,1%,https://fantasy.ekstraklasa.org/player/2804
2806,Ivan Durdov,Bruk-Bet Termalica Nieciecza,Napastnik,6,2.0,3.0,0%,https://fantasy.ekstraklasa.org/player/2806
147,Kamil Jóźwiak,Jagiellonia Białystok,Pomocnik,5,1.9,2.63,3%,https://fantasy.ekstraklasa.org/player/147
181,Bartłomiej Pawłowski,Widzew Łódź,Pomocnik,5,1.8,2.78,1%,https://fantasy.ekstraklasa.org/player/181
423,Adrian Błąd,GKS Katowice,Pomocnik,5,1.7,2.94,1%,https://fantasy.ekstraklasa.org/player/423
453,Dominik Kun,Wisła Płock,Pomocnik,5,1.9,2.63,2%,https://fantasy.ekstraklasa.org/player/453
587,Patryk Dziczek,Piast Gliwice,Pomocnik,5,2.0,2.5,1%,https://fantasy.ekstraklasa.org/player/587
923,Rafał Augustyniak,Legia Warszawa,Pomocnik,5,1.7,2.94,0%,https://fantasy.ekstraklasa.org/player/923
987,Jesus Jimenez,Bruk-Bet Termalica Nieciecza,Pomocnik,5,1.7,2.94,0%,https://fantasy.ekstraklasa.org/player/987
1020,Jakub Łabojko,Motor Lublin,Pomocnik,5,1.7,2.94,0%,https://fantasy.ekstraklasa.org/player/1020
1285,Lucas Luquinhas,Radomiak Radom,Pomocnik,5,2.2,2.27,8%,https://fantasy.ekstraklasa.org/player/1285
1332,Erik Jirka,GKS Katowice,Pomocnik,5,2.0,2.5,1%,https://fantasy.ekstraklasa.org/player/1332
1398,Jakub Sypek,Zagłębie Lubin,Pomocnik,5,1.8,2.78,0%,https://fantasy.ekstraklasa.org/player/1398
1968,Nemanja Mijuśković,Wisła Płock,Obrońca,5,1.7,2.94,2%,https://fantasy.ekstraklasa.org/player/1968
2021,Tornike Gaprindaszwili,Arka Gdynia,Pomocnik,5,1.7,2.94,0%,https://fantasy.ekstraklasa.org/player/2021
2206,Adrián Dalmau,Piast Gliwice,Napastnik,5,1.7,2.94,1%,https://fantasy.ekstraklasa.org/player/2206
2345,Wojciech Urbański,Legia Warszawa,Pomocnik,5,1.7,2.94,0%,https://fantasy.ekstraklasa.org/player/2345
2541,Leon Flach,Jagiellonia Białystok,Pomocnik,5,1.8,2.78,0%,https://fantasy.ekstraklasa.org/player/2541
2545,Hervé Matthys,Motor Lublin,Obrońca,5,1.7,2.94,0%,https://fantasy.ekstraklasa.org/player/2545
2577,Josip Ćorluka,Zagłębie Lubin,Obrońca,5,1.7,2.94,0%,https://fantasy.ekstraklasa.org/player/2577
2640,Marcus Haglind-Sangré,Wisła Płock,Obrońca,5,2.0,2.5,3%,https://fantasy.ekstraklasa.org/player/2640
2645,Kevin Custovic,Wisła Płock,Pomocnik,5,1.7,2.94,0%,https://fantasy.ekstraklasa.org/player/2645
2708,Mileta Rajović,Legia Warszawa,Napastnik,5,1.9,2.63,2%,https://fantasy.ekstraklasa.org/player/2708
2712,Giánnis Niárchos,Wisła Płock,Napastnik,5,1.7,2.94,0%,https://fantasy.ekstraklasa.org/player/2712
2729,Dijon Kameri,Cracovia,Pomocnik,5,1.7,2.94,0%,https://fantasy.ekstraklasa.org/player/2729
2810,Carlos Isaac,Widzew Łódź,Obrońca,5,1.8,2.78,1%,https://fantasy.ekstraklasa.org/player/2810
2820,Beno Selan,Cracovia,Pomocnik,5,1.8,2.78,0%,https://fantasy.ekstraklasa.org/player/2820
346,Vladislavs Gutkovskis,Arka Gdynia,Napastnik,4,2.0,2.0,2%,https://fantasy.ekstraklasa.org/player/346
664,Maciej Ambrosiewicz,Bruk-Bet Termalica Nieciecza,Pomocnik,4,1.8,2.22,0%,https://fantasy.ekstraklasa.org/player/664
850,Arkadiusz Najemski,Motor Lublin,Obrońca,4,1.6,2.5,0%,https://fantasy.ekstraklasa.org/player/850
1345,Dawid Kocyła,Arka Gdynia,Obrońca,4,1.7,2.35,0%,https://fantasy.ekstraklasa.org/player/1345
1401,Kryspin Szcześniak,Górnik Zabrze,Obrońca,4,1.7,2.35,0%,https://fantasy.ekstraklasa.org/player/1401
1578,Jan Biegański,Pogoń Szczecin,Pomocnik,4,1.7,2.35,0%,https://fantasy.ekstraklasa.org/player/1578
1623,Filip Borowski,Piast Gliwice,Obrońca,4,1.4,2.86,2%,https://fantasy.ekstraklasa.org/player/1623
1653,Adam Radwański,Zagłębie Lubin,Pomocnik,4,1.9,2.11,1%,https://fantasy.ekstraklasa.org/player/1653
1698,Karol Knap,Cracovia,Pomocnik,4,1.7,2.35,0%,https://fantasy.ekstraklasa.org/player/1698
1715,Kacper Tobiasz,Legia Warszawa,Bramkarz,4,1.7,2.35,5%,https://fantasy.ekstraklasa.org/player/1715
2002,Léo Borges,Pogoń Szczecin,Obrońca,4,1.8,2.22,0%,https://fantasy.ekstraklasa.org/player/2002
2107,Danijel Lončar,Pogoń Szczecin,Obrońca,4,1.7,2.35,0%,https://fantasy.ekstraklasa.org/player/2107
2239,Igor Orlikowski,Zagłębie Lubin,Obrońca,4,1.7,2.35,0%,https://fantasy.ekstraklasa.org/player/2239
2413,Bohdan Wjunnyk,Lechia Gdańsk,Pomocnik,4,1.8,2.22,0%,https://fantasy.ekstraklasa.org/player/2413
2666,Władimir Nikołow,Korona Kielce,Napastnik,4,1.7,2.35,0%,https://fantasy.ekstraklasa.org/player/2666
2673,Kacper Karasek,Motor Lublin,Pomocnik,4,1.7,2.35,0%,https://fantasy.ekstraklasa.org/player/2673
2684,Vasco Lopes,Radomiak Radom,Pomocnik,4,1.7,2.35,0%,https://fantasy.ekstraklasa.org/player/2684
2685,Apóstolos Konstantópoulos,Jagiellonia Białystok,Obrońca,4,1.8,2.22,0%,https://fantasy.ekstraklasa.org/player/2685
2687,Ángel Baena,Widzew Łódź,Pomocnik,4,1.8,2.22,0%,https://fantasy.ekstraklasa.org/player/2687
2730,Sergio Guerrero,Bruk-Bet Termalica Nieciecza,Pomocnik,4,1.7,2.35,0%,https://fantasy.ekstraklasa.org/player/2730
2746,Matchoi Djaló,Wisła Płock,Pomocnik,4,1.7,2.35,0%,https://fantasy.ekstraklasa.org/player/2746
2805,Otto Hindrich,Legia Warszawa,Bramkarz,4,1.8,2.22,0%,https://fantasy.ekstraklasa.org/player/2805
2808,Mitja Ilenič,Raków Częstochowa,Obrońca,4,1.8,2.22,0%,https://fantasy.ekstraklasa.org/player/2808
2823,Jan Leszczyński,Legia Warszawa,Obrońca,4,1.2,3.33,2%,https://fantasy.ekstraklasa.org/player/2823
20,Damian Dąbrowski,Zagłębie Lubin,Pomocnik,3,1.7,1.76,0%,https://fantasy.ekstraklasa.org/player/20
754,João Oliveira,Arka Gdynia,Pomocnik,3,1.7,1.76,1%,https://fantasy.ekstraklasa.org/player/754
791,Dawid Błanik,Korona Kielce,Pomocnik,3,2.2,1.36,3%,https://fantasy.ekstraklasa.org/player/791
948,Märten Kuusk,GKS Katowice,Obrońca,3,1.7,1.76,0%,https://fantasy.ekstraklasa.org/player/948
1128,Patryk Szysz,Arka Gdynia,Pomocnik,3,1.7,1.76,0%,https://fantasy.ekstraklasa.org/player/1128
1251,Kacper Smoliński,Pogoń Szczecin,Pomocnik,3,1.6,1.88,1%,https://fantasy.ekstraklasa.org/player/1251
1256,Arkadiusz Kasperkiewicz,Bruk-Bet Termalica Nieciecza,Obrońca,3,1.7,1.76,0%,https://fantasy.ekstraklasa.org/player/1256
1404,Nikodem Niski,Korona Kielce,Pomocnik,3,1.5,2.0,0%,https://fantasy.ekstraklasa.org/player/1404
1471,Kamil Lukoszek,Górnik Zabrze,Pomocnik,3,1.7,1.76,0%,https://fantasy.ekstraklasa.org/player/1471
1918,Paweł Olkowski,Górnik Zabrze,Obrońca,3,1.7,1.76,0%,https://fantasy.ekstraklasa.org/player/1918
1931,Steve Kapuadi,Legia Warszawa,Obrońca,3,1.8,1.67,1%,https://fantasy.ekstraklasa.org/player/1931
2082,Leonardo Rocha,Raków Częstochowa,Napastnik,3,2.0,1.5,1%,https://fantasy.ekstraklasa.org/player/2082
2346,Jakub Żewłakow,Legia Warszawa,Pomocnik,3,1.4,2.14,2%,https://fantasy.ekstraklasa.org/player/2346
2415,Marek Bartoš,Motor Lublin,Obrońca,3,1.6,1.88,1%,https://fantasy.ekstraklasa.org/player/2415
2425,Filip Wójcik,Motor Lublin,Obrońca,3,1.7,1.76,0%,https://fantasy.ekstraklasa.org/player/2425
2447,João Moutinho,Lech Poznań,Obrońca,3,1.8,1.67,0%,https://fantasy.ekstraklasa.org/player/2447
2507,Jesus Diaz,Zagłębie Lubin,Pomocnik,3,1.6,1.88,0%,https://fantasy.ekstraklasa.org/player/2507
2557,Abdoul Tapsoba,Radomiak Radom,Napastnik,3,1.8,1.67,0%,https://fantasy.ekstraklasa.org/player/2557
2588,Mauro Perković,Cracovia,Obrońca,3,2.0,1.5,1%,https://fantasy.ekstraklasa.org/player/2588
2603,Oscar Kubiak,Arka Gdynia,Pomocnik,3,1.2,2.5,1%,https://fantasy.ekstraklasa.org/player/2603
2616,Kamil Jakubczyk,Arka Gdynia,Pomocnik,3,1.7,1.76,1%,https://fantasy.ekstraklasa.org/player/2616
2691,Luka Lučić,Zagłębie Lubin,Obrońca,3,1.7,1.76,0%,https://fantasy.ekstraklasa.org/player/2691
2700,Paskal Meyer,Motor Lublin,Obrońca,3,1.5,2.0,0%,https://fantasy.ekstraklasa.org/player/2700
2714,Wojciech Jakubik,Bruk-Bet Termalica Nieciecza,Pomocnik,3,1.5,2.0,0%,https://fantasy.ekstraklasa.org/player/2714
2716,Timothy Ouma,Lech Poznań,Pomocnik,3,1.8,1.67,0%,https://fantasy.ekstraklasa.org/player/2716
2742,Kahveh Zahiroleslam,Cracovia,Napastnik,3,1.7,1.76,0%,https://fantasy.ekstraklasa.org/player/2742
2776,Joshua Wilson-Esbrand,Radomiak Radom,Obrońca,3,1.7,1.76,0%,https://fantasy.ekstraklasa.org/player/2776
2784,Benjamin Mendy,Pogoń Szczecin,Obrońca,3,1.8,1.67,0%,https://fantasy.ekstraklasa.org/player/2784
111,Marcin Cebula,Korona Kielce,Pomocnik,2,1.6,1.25,1%,https://fantasy.ekstraklasa.org/player/111
334,Artem Putiwcew,Bruk-Bet Termalica Nieciecza,Obrońca,2,1.6,1.25,1%,https://fantasy.ekstraklasa.org/player/334
535,Artur Jędrzejczyk,Legia Warszawa,Obrońca,2,1.7,1.18,0%,https://fantasy.ekstraklasa.org/player/535
813,Mateusz Żyro,Widzew Łódź,Obrońca,2,1.7,1.18,1%,https://fantasy.ekstraklasa.org/player/813
1169,Mateusz Skrzypczak,Lech Poznań,Obrońca,2,1.8,1.11,2%,https://fantasy.ekstraklasa.org/player/1169
1186,Michał Rakoczy,Górnik Zabrze,Pomocnik,2,1.8,1.11,0%,https://fantasy.ekstraklasa.org/player/1186
1425,Michał Rzuchowski,Arka Gdynia,Pomocnik,2,1.6,1.25,0%,https://fantasy.ekstraklasa.org/player/1425
1614,Miłosz Matysik,Bruk-Bet Termalica Nieciecza,Obrońca,2,1.7,1.18,0%,https://fantasy.ekstraklasa.org/player/1614
1926,Roberto Alves,Radomiak Radom,Pomocnik,2,1.8,1.11,0%,https://fantasy.ekstraklasa.org/player/1926
2069,Szczepan Mucha,Piast Gliwice,Pomocnik,2,1.0,2.0,1%,https://fantasy.ekstraklasa.org/player/2069
2191,Radovan Pankov,Legia Warszawa,Obrońca,2,1.8,1.11,1%,https://fantasy.ekstraklasa.org/player/2191
2225,Fran Álvarez,Widzew Łódź,Pomocnik,2,2.2,0.91,2%,https://fantasy.ekstraklasa.org/player/2225
2436,Adriano Amorim,Raków Częstochowa,Pomocnik,2,1.8,1.11,0%,https://fantasy.ekstraklasa.org/player/2436
2508,Mateusz Dziewiatowski,Zagłębie Lubin,Pomocnik,2,1.4,1.43,0%,https://fantasy.ekstraklasa.org/player/2508
2530,Franciszek Lewandowski,Motor Lublin,Pomocnik,2,0.7,2.86,6%,https://fantasy.ekstraklasa.org/player/2530
2560,Konrad Ciszek,Korona Kielce,Obrońca,2,0.7,2.86,27%,https://fantasy.ekstraklasa.org/player/2560
2610,Marc Navarro,Arka Gdynia,Obrońca,2,1.8,1.11,0%,https://fantasy.ekstraklasa.org/player/2610
2670,Petar Stojanović,Legia Warszawa,Obrońca,2,1.8,1.11,0%,https://fantasy.ekstraklasa.org/player/2670
2677,Musa Juwara,Pogoń Szczecin,Pomocnik,2,1.8,1.11,0%,https://fantasy.ekstraklasa.org/player/2677
2680,Mor N'Diaye,Pogoń Szczecin,Pomocnik,2,1.7,1.18,0%,https://fantasy.ekstraklasa.org/player/2680
2710,Maksym Diaczuk,Lechia Gdańsk,Obrońca,2,1.7,1.18,0%,https://fantasy.ekstraklasa.org/player/2710
2749,Henrique Arreiol,Legia Warszawa,Pomocnik,2,1.7,1.18,0%,https://fantasy.ekstraklasa.org/player/2749
2769,Bogdan Mirčetić,Raków Częstochowa,Pomocnik,2,1.8,1.11,0%,https://fantasy.ekstraklasa.org/player/2769
2809,Simon Gustafson,Korona Kielce,Pomocnik,2,2.0,1.0,0%,https://fantasy.ekstraklasa.org/player/2809
2818,Mateusz Tabisz,Cracovia,Pomocnik,2,1.1,1.82,1%,https://fantasy.ekstraklasa.org/player/2818
2833,Mihael Mlinarić,Zagłębie Lubin,Napastnik,2,1.9,1.05,0%,https://fantasy.ekstraklasa.org/player/2833
2836,Marin Karamarko,Wisła Płock,Obrońca,2,1.8,1.11,0%,https://fantasy.ekstraklasa.org/player/2836
705,Damian Rasak,GKS Katowice,Pomocnik,1,1.8,0.56,0%,https://fantasy.ekstraklasa.org/player/705
799,Paweł Bochniewicz,Górnik Zabrze,Obrońca,1,1.9,0.53,2%,https://fantasy.ekstraklasa.org/player/799
1319,Paweł Wszołek,Legia Warszawa,Obrońca,1,2.0,0.5,4%,https://fantasy.ekstraklasa.org/player/1319
1464,Kajetan Szmyt,Jagiellonia Białystok,Pomocnik,1,1.8,0.56,0%,https://fantasy.ekstraklasa.org/player/1464
1528,Konrad Gruszkowski,GKS Katowice,Obrońca,1,1.6,0.62,0%,https://fantasy.ekstraklasa.org/player/1528
1710,Andrzej Trubeha,Bruk-Bet Termalica Nieciecza,Napastnik,1,1.7,0.59,0%,https://fantasy.ekstraklasa.org/player/1710
1712,Joel Pereira,Lech Poznań,Obrońca,1,2.1,0.48,11%,https://fantasy.ekstraklasa.org/player/1712
1771,Bartłomiej Kłudka,Lechia Gdańsk,Obrońca,1,1.7,0.59,0%,https://fantasy.ekstraklasa.org/player/1771
1812,Jason Lokilo,Piast Gliwice,Pomocnik,1,1.6,0.62,1%,https://fantasy.ekstraklasa.org/player/1812
1990,Fabian Hiszpański,Wisła Płock,Pomocnik,1,1.7,0.59,0%,https://fantasy.ekstraklasa.org/player/1990
2126,Wiktor Bogacz,Cracovia,Napastnik,1,1.4,0.71,0%,https://fantasy.ekstraklasa.org/player/2126
2312,Patryk Paryzek,Pogoń Szczecin,Napastnik,1,1.7,0.59,0%,https://fantasy.ekstraklasa.org/player/2312
2385,Lukáš Ambros,Górnik Zabrze,Pomocnik,1,1.9,0.53,0%,https://fantasy.ekstraklasa.org/player/2385
2477,Marcel Reguła,Zagłębie Lubin,Pomocnik,1,1.9,0.53,0%,https://fantasy.ekstraklasa.org/player/2477
2529,Bright Ede,Motor Lublin,Obrońca,1,1.6,0.62,0%,https://fantasy.ekstraklasa.org/player/2529
2631,Dominik Biniek,Bruk-Bet Termalica Nieciecza,Pomocnik,1,1.4,0.71,0%,https://fantasy.ekstraklasa.org/player/2631
2652,Krystian Pomorski,Wisła Płock,Pomocnik,1,1.6,0.62,0%,https://fantasy.ekstraklasa.org/player/2652
2664,Dimítris Rállis,Jagiellonia Białystok,Napastnik,1,1.8,0.56,0%,https://fantasy.ekstraklasa.org/player/2664
2689,Lindon Selahi,Widzew Łódź,Pomocnik,1,1.8,0.56,0%,https://fantasy.ekstraklasa.org/player/2689
2690,Ricardo Visus,Widzew Łódź,Obrońca,1,1.7,0.59,0%,https://fantasy.ekstraklasa.org/player/2690
2702,Stjepan Davidović,Korona Kielce,Pomocnik,1,1.7,0.59,0%,https://fantasy.ekstraklasa.org/player/2702
2724,Roberto Massimo,Górnik Zabrze,Pomocnik,1,1.7,0.59,0%,https://fantasy.ekstraklasa.org/player/2724
2748,Jesse Bosch,GKS Katowice,Pomocnik,1,1.7,0.59,0%,https://fantasy.ekstraklasa.org/player/2748
2760,Tomás Tavares,Wisła Płock,Obrońca,1,1.8,0.56,0%,https://fantasy.ekstraklasa.org/player/2760
2782,Gabriel Charpentier,Cracovia,Napastnik,1,1.7,0.59,0%,https://fantasy.ekstraklasa.org/player/2782
2798,Samuel Kováčik,Legia Warszawa,Pomocnik,1,1.3,0.77,0%,https://fantasy.ekstraklasa.org/player/2798
2812,Mathias Dahl Sauer,Górnik Zabrze,Pomocnik,1,1.8,0.56,0%,https://fantasy.ekstraklasa.org/player/2812
2816,Paweł Dawidowicz,Raków Częstochowa,Obrońca,1,2.0,0.5,1%,https://fantasy.ekstraklasa.org/player/2816
2822,Elton Fikaj,Piast Gliwice,Obrońca,1,1.7,0.59,0%,https://fantasy.ekstraklasa.org/player/2822
2827,Jakub Ligocki,Zagłębie Lubin,Pomocnik,1,0.7,1.43,4%,https://fantasy.ekstraklasa.org/player/2827
2839,Ivan Lima,Piast Gliwice,Napastnik,1,1.9,0.53,0%,https://fantasy.ekstraklasa.org/player/2839
2840,Salifou Soumah,Radomiak Radom,Pomocnik,1,1.9,0.53,0%,https://fantasy.ekstraklasa.org/player/2840
2841,Yvan Ikia Dimi,Górnik Zabrze,Pomocnik,1,1.7,0.59,0%,https://fantasy.ekstraklasa.org/player/2841
1,Rafał Dobroliński,Cracovia,Bramkarz,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/1
2,Damian Drzewiecki,Cracovia,Bramkarz,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/2
3,Grzegorz Sandomierski,Górnik Zabrze,Bramkarz,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/3
4,Jakub Grzywaczewski,Cracovia,Bramkarz,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/4
5,Adam Wilk,Cracovia,Bramkarz,0,0.8,0.0,0%,https://fantasy.ekstraklasa.org/player/5
6,Florin Bejan,Cracovia,Obrońca,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/6
7,Deleu,Cracovia,Obrońca,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/7
8,Paweł Jaroszyński,Cracovia,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/8
9,Róbert Litauszki,Cracovia,Obrońca,0,0.9,0.0,0%,https://fantasy.ekstraklasa.org/player/9
10,Kamil Pestka,Radomiak Radom,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/10
11,Piotr Polczak,Zagłębie Sosnowiec,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/11
12,Łukasz Sosnowski,Cracovia,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/12
13,Hubert Wołąkiewicz,Cracovia,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/13
14,Jakub Wójcicki,Zagłębie Lubin,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/14
15,Hubert Adamczyk,Zagłębie Lubin,Pomocnik,0,1.7,0.0,1%,https://fantasy.ekstraklasa.org/player/15
16,Mateusz Argasiński,Cracovia,Pomocnik,0,0.9,0.0,0%,https://fantasy.ekstraklasa.org/player/16
17,Marcin Budziński,Cracovia,Pomocnik,0,1.2,0.0,0%,https://fantasy.ekstraklasa.org/player/17
18,Mateusz Cetnarski,Cracovia,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/18
19,Miroslav Čovilo,Cracovia,Pomocnik,0,2.0,0.0,0%,https://fantasy.ekstraklasa.org/player/19
21,Milan Dimun,Cracovia,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/21
22,Radosław Kanach,Cracovia,Pomocnik,0,0.9,0.0,0%,https://fantasy.ekstraklasa.org/player/22
23,Karol Niemczycki,Cracovia,Bramkarz,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/23
24,Anton Karaczanakow,Cracovia,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/24
25,Szymon Kiebzak,Cracovia,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/25
26,Przemysław Pyrdek,Cracovia,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/26
27,Sebastian Steblecki,Cracovia,Pomocnik,0,1.3,0.0,0%,https://fantasy.ekstraklasa.org/player/27
28,Mateusz Szczepaniak,Warta Poznań,Napastnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/28
29,Erik Jendrišek,Cracovia,Napastnik,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/29
30,Krzysztof Szewczyk,Cracovia,Napastnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/30
31,Tomáš Vestenický,Cracovia,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/31
32,Karol Jaksik,Górnik Zabrze,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/32
33,Wojciech Małecki,Górnik Łęczna,Bramkarz,0,1.2,0.0,0%,https://fantasy.ekstraklasa.org/player/33
34,Dominik Mucha,Górnik Łęczna,Bramkarz,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/34
35,Sergiusz Prusak,Górnik Łęczna,Bramkarz,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/35
36,Łukasz Bogusławski,Górnik Łęczna,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/36
37,Damian Jakubik,Radomiak Radom,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/37
38,Dariusz Jarecki,Górnik Łęczna,Obrońca,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/38
39,Messias Leândro,Stal Mielec,Obrońca,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/39
40,Łukasz Mierzejewski,Górnik Łęczna,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/40
41,Paweł Sasin,Górnik Łęczna,Obrońca,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/41
42,Maciej Szmatiuk,Górnik Łęczna,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/42
43,Grzegorz Bonin,Górnik Łęczna,Pomocnik,0,2.2,0.0,0%,https://fantasy.ekstraklasa.org/player/43
44,Krzysztof Danielewicz,Górnik Łęczna,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/44
45,Szymon Drewniak,Górnik Łęczna,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/45
47,Grzegorz Piesio,Arka Gdynia,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/47
48,Radosław Pruchnik,Górnik Łęczna,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/48
49,Łukasz Tymiński,Górnik Łęczna,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/49
50,Piotr Grzelczak,Górnik Łęczna,Napastnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/50
51,Przemysław Pitry,Górnik Łęczna,Napastnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/51
53,Bartosz Śpiączka,Wisła Płock,Napastnik,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/53
55,Krševan Santini,Jagiellonia Białystok,Bramkarz,0,2.0,0.0,0%,https://fantasy.ekstraklasa.org/player/55
56,Marián Kelemen,Jagiellonia Białystok,Bramkarz,0,2.1,0.0,0%,https://fantasy.ekstraklasa.org/player/56
58,Łukasz Burliga,Wisła Kraków,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/58
59,Guti,Jagiellonia Białystok,Obrońca,0,2.1,0.0,0%,https://fantasy.ekstraklasa.org/player/59
60,Michał Koźlik,Jagiellonia Białystok,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/60
61,Emil Łupiński,Jagiellonia Białystok,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/61
62,Mateusz Maliszewski,Jagiellonia Białystok,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/62
63,Paweł Olszewski,Jagiellonia Białystok,Obrońca,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/63
64,Kamil Pajnowski,Stal Mielec,Obrońca,0,1.2,0.0,0%,https://fantasy.ekstraklasa.org/player/64
65,Ivan Runje,Jagiellonia Białystok,Obrońca,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/65
66,Łukasz Sołowiej,Puszcza Niepołomice,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/66
67,Jonatan Straus,Sandecja Nowy Sącz,Obrońca,0,1.2,0.0,0%,https://fantasy.ekstraklasa.org/player/67
68,Igors Tarasovs,Śląsk Wrocław,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/68
69,Piotr Tomasik,Wisła Płock,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/69
70,Marek Wasiluk,Jagiellonia Białystok,Obrońca,0,1.2,0.0,0%,https://fantasy.ekstraklasa.org/player/70
71,Fedor Černych,Jagiellonia Białystok,Pomocnik,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/71
72,Dmytro Chomczenowśkyj,Jagiellonia Białystok,Pomocnik,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/72
73,Michał Domański,Jagiellonia Białystok,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/73
74,Kacper Falon,Jagiellonia Białystok,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/74
75,Przemysław Frankowski,Jagiellonia Białystok,Pomocnik,0,2.4,0.0,0%,https://fantasy.ekstraklasa.org/player/75
76,Jacek Góralski,Jagiellonia Białystok,Pomocnik,0,2.0,0.0,0%,https://fantasy.ekstraklasa.org/player/76
77,Rafał Grzyb,Jagiellonia Białystok,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/77
78,Paweł Kaczmarczyk,Jagiellonia Białystok,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/78
79,Paweł Koncewicz-Żyłka,Wisła Kraków,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/79
80,Karol Mackiewicz,Jagiellonia Białystok,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/80
81,Przemysław Mystkowski,Jagiellonia Białystok,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/81
